custId,amount,total
C8222881,500.00,1
C8223275,50.00,1
C8223435,55.00,1
C8223465,2300.00,1
C8223684,45.00,1
C8223743,633.00,1
C8223747,1004.00,1
C8224428,1699.00,1
C8224480,1507.00,1
C8224575,800.00,1
C8224852,734.21,1
C8224856,213.00,1
C8224881,20.00,1
C8225083,2300.00,1
C8225181,2499.00,1
C8225254,327.00,1
C8225548,1064.20,1
C8225663,102.00,1
C8225826,20.00,1
C8225836,182.00,1
C8225970,1000.00,1
C8226633,30.00,1
C8227636,250.00,1
C8227688,120.00,1
C8227786,30.00,1
C8228112,300.00,1
C8228229,100.00,1
C8228381,727.00,1
C8228543,504.00,1
C8228560,640.48,1
C8228645,514.00,1
C8228685,65.00,1
C8228786,2100.00,1
C8228856,2293.00,1
C8228914,1280.00,1
C8229076,200.00,1
C8229142,500.00,1
C8229361,800.00,1
C8229643,28989.01,1
C8229646,4264.00,1
C8229886,50.00,1
C8229951,375.00,1
C8229987,173.00,1
C8230050,60.00,1
C8230113,3387.10,1
C8230212,30000.00,1
C8230231,290.00,1
C8230365,3860.00,1
C8230478,98672.75,1
C8230786,2300.00,1
C8230815,65.73,1
C8231032,110.00,1
C8231154,200.00,1
C8231312,50.00,1
C8231460,1290.00,1
C8231645,397.00,1
C8231658,2000.00,1
C8232330,175.00,1
C8232540,1552.00,1
C8232757,2000.00,1
C8233030,422.00,1
C8233239,388.81,1
C8233324,2550.00,1
C8233513,200.00,1
C8233788,639.00,1
C8233823,35.00,1
C8233931,100.00,1
C8234015,50.00,1
C8234155,217.00,1
C8234528,35000.00,1
C8234581,1044.00,1
C8234616,25000.00,1
C8235223,288.00,1
C8235373,187.00,1
C8235436,225.00,1
C8235650,35.93,1
C8235748,120.00,1
C8235791,998.00,1
C8236073,2000.00,1
C8237312,10.00,1
C8237622,657.60,1
C8237925,108.00,1
C8238051,183.00,1
C8238573,10000.00,1
C8238656,200.00,1
C8238848,99.00,1
C8238964,1000.00,1
C8239027,1599.00,1
C8239089,663.00,1
C8239173,299.00,1
C8239754,19.32,1
C8239759,300.00,1
C8240075,1698.00,1
C8240143,530.00,1
C8240683,2420.00,1
C8240732,318.00,1
C8240932,50.00,1
C8241780,200.00,1
C8241848,3930.00,1
C8241873,510.00,1
C8241880,836.00,1
C8242058,123.40,1
C8242276,250.00,1
C8242282,78.00,1
C8242289,31.00,1
C8242327,399.00,1
C8242339,2246.00,1
C8242343,6000.00,1
C8242789,1181.00,1
C8243775,473.00,1
C8248239,1800.00,1
C8249017,699.00,1
C8251335,160.00,1
C8251561,999.00,1
C8252443,161.50,1
C8252782,77.00,1
C8253775,30.00,1
C8254172,1496.01,1
C8256016,2846.00,1
C8256334,300.00,1
C8257262,103.00,1
C8258154,380.00,1
C8259553,237.50,1
C8259571,111.50,1
C8261864,355.00,1
C8265611,250.00,1
C8270127,300.00,1
C8271854,799.00,1
C8273482,195.00,1
C8274727,427.00,1
C8275169,510.00,1
C8276762,2590.00,1
C8279731,1410.00,1
C8279741,1061.00,1
C8280652,200.00,1
C8282365,19.00,1
C8286046,1150.00,1
C8287674,1747.00,1
C8287933,3300.00,1
C8289752,500.00,1
C8290663,1854.00,1
C8291056,50.00,1
C8291430,1045.00,1
C8294532,589.00,1
C8299348,100.00,1
C8310130,150.00,1
C8310179,147.00,1
C8310311,8995.00,1
C8310357,200.00,1
C8310578,295.00,1
C8310664,2750.00,1
C8310681,300.00,1
C8310744,585.00,1
C8310934,112.65,1
C8310940,320.00,1
C8311241,402.00,1
C8311251,1620.00,1
C8311516,1000.00,1
C8311672,2500.00,1
C8311674,635.50,1
C8311728,560.00,1
C8311786,980.00,1
C8311892,2319.86,1
C8312438,1600.00,1
C8312578,1304.00,1
C8312583,203.00,1
C8312712,251.00,1
C8312789,17.00,1
C8312851,30.00,1
C8313082,50.00,1
C8313252,100.00,1
C8313361,19500.00,1
C8313482,12.00,1
C8313538,20700.00,1
C8313781,353.05,1
C8313864,1100.00,1
C8313876,35.00,1
C8313884,218.00,1
C8314162,2388.00,1
C8314580,164.00,1
C8314854,343.00,1
C8315284,370.00,1
C8315518,200.00,1
C8315520,50.00,1
C8316213,200.00,1
C8316283,64.00,1
C8316323,12.00,1
C8316486,123.00,1
C8316512,1157.00,1
C8316781,68940.00,1
C8316920,1258.92,1
C8317223,515.00,1
C8317276,50.00,1
C8317343,286.03,1
C8317413,25.00,1
C8317471,98.00,1
C8317741,1262.00,1
C8317876,848.00,1
C8318055,500.00,1
C8318072,5575.00,1
C8318580,676.00,1
C8318668,200.00,1
C8318685,50.00,1
C8318957,110.00,1
C8319067,218.00,1
C8319212,124.00,1
C8319342,500.00,1
C8319347,10.00,1
C8319379,53.00,1
C8319432,2.00,1
C8319477,2.00,1
C8319633,6365.00,1
C8319919,5339.00,1
C8320468,184.68,1
C8320537,1038.10,1
C8320688,210.00,1
C8320812,10000.00,1
C8320826,837.00,1
C8320940,1174.00,1
C8321085,499.60,1
C8321243,1100.00,1
C8321430,196.00,1
C8321620,200.00,1
C8322050,855.00,1
C8322519,11.00,1
C8322715,1845.00,1
C8322942,3496.00,1
C8323165,100.00,1
C8323215,150.00,1
C8323221,440.00,1
C8323671,488.00,1
C8323871,1542.00,1
C8324067,249.00,1
C8324527,808.00,1
C8324847,5525.00,1
C8325019,420.00,1
C8325055,1356.00,1
C8325584,877.00,1
C8325825,255.00,1
C8325951,11450.00,1
C8326050,1000.00,1
C8326118,1903.50,1
C8326332,200.00,1
C8326482,1039.00,1
C8326536,377.00,1
C8326784,1200.00,1
C8326818,4098.02,1
C8326882,300.00,1
C8327128,49.00,1
C8327229,1000.00,1
C8327419,845.00,1
C8327522,499.00,1
C8327552,120.00,1
C8327625,12004.00,1
C8327635,150.00,1
C8327673,51.00,1
C8328283,300.00,1
C8328365,154.00,1
C8328549,1500.00,1
C8328572,200.00,1
C8328989,50.00,1
C8329237,10000.00,1
C8329267,1500.00,1
C8329288,200.00,1
C8329376,1677.00,1
C8329390,320.25,1
C8329668,210.00,1
C8329955,195.00,1
C8330174,25000.00,1
C8330191,2350.00,1
C8330391,100.00,1
C8330450,155.00,1
C8330481,100.00,1
C8330490,65.00,1
C8330568,299.00,1
C8330660,50.00,1
C8330792,1000.00,1
C8330947,100.00,1
C8331482,55.00,1
C8331614,30.00,1
C8331759,1402.00,1
C8332014,297.00,1
C8332343,221.00,1
C8332570,2551.00,1
C8332641,170.00,1
C8332651,655.00,1
C8332781,55.00,1
C8332854,245.00,1
C8333189,845.00,1
C8333580,55.00,1
C8333735,286.42,1
C8334562,50.00,1
C8334726,177.00,1
C8334849,395.23,1
C8334964,750.00,1
C8334968,86.00,1
C8334975,90.00,1
C8335064,499.00,1
C8335160,700.00,1
C8335273,225.00,1
C8335427,1891.50,1
C8335646,407.00,1
C8335661,4525.00,1
C8335928,311.58,1
C8335945,577.00,1
C8336588,176.00,1
C8336638,20.00,1
C8336835,1.00,1
C8336967,50.00,1
C8337182,1227.40,1
C8337267,2183.00,1
C8337358,220.00,1
C8337776,100.00,1
C8337812,105.00,1
C8337871,500.00,1
C8338191,90.00,1
C8338226,800.00,1
C8338312,5000.00,1
C8338817,299.00,1
C8339222,1026.00,1
C8339245,1085.00,1
C8339254,359.00,1
C8339317,500.00,1
C8339456,50.00,1
C8339578,2000.00,1
C8339720,300.00,1
C8339730,750.00,1
C8339848,475.00,1
C8339936,153.00,1
C8339986,1840.00,1
C8340132,20.00,1
C8340421,6811.00,1
C8340619,188.00,1
C8340836,1260.00,1
C8340843,220.00,1
C8340875,3140.00,1
C8341158,1650.00,1
C8341313,500.00,1
C8341473,221.00,1
C8341692,20029.00,1
C8341759,1220.40,1
C8341834,100.00,1
C8341882,1700.00,1
C8342034,848.00,1
C8342263,42.44,1
C8342371,160.00,1
C8342388,58.00,1
C8342617,3057.76,1
C8342645,820.00,1
C8342827,500.00,1
C8342828,1000.00,1
C8342931,907.00,1
C8344629,210.00,1
C8344944,1295.00,1
C8346321,22000.00,1
C8347411,296.00,1
C8350357,135.00,1
C8353536,73.00,1
C8353539,403.00,1
C8354879,230.00,1
C8355084,30.00,1
C8357917,322.95,1
C8359434,983.00,1
C8359465,500.00,1
C8365069,1177.89,1
C8365235,600.00,1
C8367982,1700.00,1
C8368471,69.00,1
C8369871,540.00,1
C8370632,1400.00,1
C8371429,973.86,1
C8371782,635.00,1
C8373349,20.00,1
C8374747,1650.00,1
C8378331,623.00,1
C8378432,700.00,1
C8378892,560.00,1
C8380914,655.00,1
C8381441,511.00,1
C8385861,338.00,1
C8388280,742.00,1
C8388447,93.00,1
C8388646,169.00,1
C8392252,100.00,1
C8393561,1525.00,1
C8394049,90.00,1
C8395581,2044.40,1
C8395775,1017.00,1
C8398226,950.00,1
C8398689,365.00,1
C8399548,600.00,1
C8410472,2343.00,1
C8410488,175.00,1
C8410516,537.00,1
C8410583,2348.00,1
C8410636,739.00,1
C8410727,1396.50,1
C8410777,3182.00,1
C8410911,3000.00,1
C8410952,764.98,1
C8411041,300.00,1
C8411046,50.00,1
C8411066,40.00,1
C8411259,2195.00,1
C8411661,802.80,1
C8411755,50.00,1
C8411846,1160.00,1
C8412016,150.00,1
C8412259,280.00,1
C8412349,100.00,1
C8412454,3205.00,1
C8412530,2968.87,1
C8412884,995.00,1
C8412969,264.00,1
C8413455,6168.00,1
C8413527,1488.00,1
C8413653,20.00,1
C8413655,11854.32,1
C8413856,86.00,1
C8414015,5600.00,1
C8414053,1000.00,1
C8414125,657.86,1
C8414419,600.00,1
C8414466,685.00,1
C8414558,50.00,1
C8414890,1405.93,1
C8414892,107.00,1
C8414965,364.00,1
C8415437,113.00,1
C8415441,899.00,1
C8415443,1089.00,1
C8415655,298.00,1
C8415674,497.52,1
C8415843,203.00,1
C8416153,22.00,1
C8416236,25000.00,1
C8416478,30.00,1
C8416531,175.00,1
C8416983,2500.00,1
C8417046,128.00,1
C8417131,9500.00,1
C8417146,550.00,1
C8417152,240.00,1
C8417280,20.00,1
C8417316,255.00,1
C8417383,1400.00,1
C8417614,200.00,1
C8417629,328.00,1
C8417682,500.00,1
C8417872,50.00,1
C8417953,251.00,1
C8418044,20.00,1
C8418266,357.00,1
C8418425,194.00,1
C8418434,400.00,1
C8418443,1800.00,1
C8418458,204.00,1
C8418651,149.00,1
C8418738,1042.00,1
C8418769,2444.00,1
C8418844,169.00,1
C8419191,4076.50,1
C8419270,932.00,1
C8419338,100.00,1
C8419427,1286.00,1
C8419585,100.00,1
C8419692,675.82,1
C8419746,475.00,1
C8419786,50.00,1
C8419832,1263.86,1
C8420138,1489.00,1
C8420237,249.00,1
C8420288,6772.00,1
C8420320,4430.00,1
C8420378,1625.00,1
C8420968,30.00,1
C8421020,490.00,1
C8421053,3599.00,1
C8421215,1040.00,2
C8421485,260.00,1
C8421630,1271.60,1
C8421669,15114.00,1
C8421966,500.00,1
C8422590,30.00,1
C8422744,933.00,1
C8422917,200.00,1
C8422954,255.00,1
C8423312,416.00,2
C8423564,500.00,1
C8423589,178.00,1
C8423717,170.00,1
C8423754,2150.00,1
C8423940,20.00,1
C8424041,388.57,1
C8424245,2593.27,1
C8424256,16593.00,1
C8424674,168.00,1
C8424873,200.00,1
C8425278,425.00,1
C8425311,908.00,1
C8425441,728.13,1
C8425679,123.50,1
C8425812,625.00,1
C8426242,20.00,1
C8426483,100.00,1
C8426513,240.00,1
C8426784,24.00,1
C8426858,38399.04,1
C8426877,930.00,1
C8426952,543.00,1
C8426983,1935.45,1
C8426992,50.00,1
C8427055,50.00,1
C8427112,1249.65,1
C8427549,455.00,1
C8427638,105.00,1
C8427722,30.00,1
C8427828,1354.00,1
C8427830,504.00,1
C8427918,100.00,1
C8428123,2700.00,1
C8428149,2000.00,1
C8428455,573.86,1
C8428486,160.00,1
C8428655,100.00,1
C8428735,160.00,1
C8428772,500.00,1
C8428844,856.00,1
C8429363,800.00,1
C8430075,25.00,1
C8430243,1500.00,1
C8430250,1018.00,1
C8430411,244.02,1
C8430432,1234.00,1
C8430649,2500.00,1
C8430865,1589.00,1
C8430912,255.00,1
C8431271,160.00,1
C8431358,2000.00,1
C8431369,200.00,1
C8431466,69.00,1
C8431467,500.00,1
C8431532,500.00,1
C8431667,50.00,1
C8431753,1000.00,1
C8431843,99999.95,1
C8432382,2725.00,1
C8432478,528.00,1
C8432519,100.00,1
C8432774,3774.00,1
C8432912,100.00,1
C8432984,1.00,1
C8433077,360.00,1
C8433288,477.02,1
C8434383,255.00,1
C8434631,780.00,1
C8434742,1000.00,1
C8434743,315.07,1
C8435149,130.00,1
C8435522,1000.00,1
C8435551,150.00,1
C8435641,78.00,1
C8435813,3847.00,1
C8435940,6000.00,1
C8436372,1260.00,1
C8436418,1177.70,1
C8436492,1063.00,1
C8437136,20.00,1
C8437382,3515.00,1
C8437488,125.00,1
C8437678,14433.00,1
C8437956,35.00,1
C8438211,55.00,1
C8438422,355.00,1
C8439146,2100.00,1
C8439375,65.50,1
C8439663,1627.00,1
C8439784,19.93,1
C8439833,1999.00,1
C8439911,1940.00,1
C8440059,2285.00,1
C8440139,1405.00,1
C8440319,1905.00,1
C8440349,100.00,1
C8440375,665.00,1
C8440452,3855.84,1
C8440457,20250.00,1
C8440480,6916.00,1
C8440528,11141.00,1
C8440651,1439.00,1
C8440919,42.99,1
C8441137,1500.00,1
C8441873,1150.00,1
C8441874,2950.00,1
C8441982,6280.00,1
C8442853,59.00,1
C8443849,250.00,1
C8443946,1491.00,1
C8444188,1450.00,1
C8444765,1000.00,1
C8445464,140.00,1
C8446083,678.00,1
C8446866,20.00,1
C8449349,152.00,1
C8449617,900.00,1
C8449982,1075.00,1
C8450547,100.00,1
C8451418,160.00,1
C8451925,180.00,1
C8454830,800.00,1
C8455430,99.00,1
C8456479,8350.00,1
C8459373,418.00,1
C8460916,3000.00,1
C8461483,1384.00,1
C8461939,562.00,1
C8463662,1948.00,1
C8465114,1925.00,1
C8466364,350.00,1
C8467755,140.00,1
C8469782,78.40,1
C8471658,667.00,1
C8474045,18.00,1
C8479851,433.00,1
C8480391,2607.56,1
C8483068,200.00,1
C8483577,15287.35,1
C8485148,439.00,1
C8486142,298.00,1
C8488351,716.10,1
C8488429,93.00,1
C8488632,100.00,1
C8489843,219.00,1
C8497247,300.00,1
C8498521,1180.00,1
C8499872,711.00,1
C8510158,96.00,1
C8510322,476.00,1
C8510375,100.00,1
C8510526,269.50,1
C8510547,641.55,1
C8510639,712.00,1
C8511092,663.00,1
C8511169,350.00,1
C8511286,499.00,1
C8511720,39.00,1
C8511858,71.00,1
C8511975,135.00,1
C8511977,735.00,1
C8511991,599.00,1
C8512144,3000.00,1
C8512184,500.00,1
C8512312,100.00,1
C8512313,1000.00,1
C8512374,2849.00,1
C8512413,11.00,1
C8512526,848.00,1
C8512682,1809.00,1
C8512940,100.00,1
C8513083,1257.00,1
C8513176,24783.00,1
C8513184,1000.00,1
C8513315,4900.00,1
C8513354,500.00,1
C8513438,2656.00,1
C8513591,140.00,1
C8513669,800.00,1
C8513682,239.18,1
C8513819,1654.00,1
C8514039,1102.00,1
C8514116,380.00,1
C8514174,563.00,1
C8514191,185.00,1
C8514427,420.95,1
C8514663,148.00,1
C8514888,172.06,1
C8514989,759.47,1
C8515229,513.50,1
C8515689,500.00,1
C8516018,36.00,1
C8516039,248.00,1
C8516145,1865.00,1
C8516386,2198.00,1
C8517558,135.00,1
C8517668,938.00,1
C8517848,2000.00,1
C8517937,500.00,1
C8517962,999.00,1
C8518015,500.00,1
C8518019,600.00,1
C8518165,184.00,1
C8518537,18.00,1
C8518686,110.00,1
C8518822,550.00,1
C8518827,11.00,1
C8519026,2.00,1
C8519224,2409.56,1
C8519282,95.00,1
C8519371,128.00,1
C8519388,60.00,1
C8519590,974.00,1
C8520046,720.00,1
C8520061,204.00,1
C8520277,500.00,1
C8520417,521.19,1
C8520430,146.63,1
C8520462,384.22,1
C8520474,1900.00,1
C8520565,30.00,1
C8520644,3451.00,1
C8520668,274.00,1
C8520747,1668.00,1
C8520778,417.75,1
C8520789,1800.00,1
C8520915,380.00,1
C8521080,137.00,1
C8521213,2847.00,1
C8521331,1220.00,1
C8521453,500.00,1
C8521472,1320.00,1
C8521556,1260.00,1
C8521591,650.00,1
C8521937,419.95,1
C8522191,323.16,1
C8522775,2441.00,1
C8522788,1062.00,1
C8522832,300.00,1
C8522959,3400.00,1
C8523052,1528.00,1
C8523391,248.00,1
C8523565,156.00,1
C8523583,96.00,1
C8523832,1346.00,1
C8523845,290.00,1
C8524012,3900.00,1
C8524024,78.00,1
C8524464,497.68,1
C8524535,13.00,1
C8524546,25.00,1
C8524692,300.00,1
C8525348,50.00,1
C8525688,184.00,1
C8525836,50.00,1
C8525858,673.00,1
C8525976,2870.90,1
C8526122,298.00,1
C8526346,80.00,1
C8526674,30.00,1
C8526682,326.55,1
C8526917,50.00,1
C8526927,519.00,1
C8527288,1133.00,1
C8527387,210.00,1
C8527545,3000.00,1
C8527682,1000.00,1
C8528170,769.00,1
C8528187,100.00,1
C8528421,875.00,1
C8528625,550.00,1
C8529570,478.00,1
C8529727,50.00,1
C8530063,1450.00,1
C8530086,414.00,1
C8530164,5709.00,1
C8530188,23.00,1
C8530218,4698.00,1
C8530272,104.07,1
C8530482,200.00,1
C8531053,100.00,1
C8531220,260.00,1
C8531831,265.00,1
C8531954,1580.47,1
C8532035,999.00,1
C8532280,353.00,1
C8532383,1700.00,1
C8532448,7795.00,1
C8532485,181.67,1
C8532580,903.00,1
C8532729,3000.00,1
C8532777,2902.00,1
C8532927,1364.00,1
C8533030,1575.00,1
C8533034,642.00,1
C8533155,101.00,1
C8533253,2184.00,1
C8533792,108.00,1
C8533921,920.00,1
C8533992,5.00,1
C8534020,2550.00,1
C8534379,500.00,1
C8534381,660.92,1
C8534620,54000.00,1
C8534684,309.00,1
C8534811,109.00,1
C8534927,503.00,1
C8535142,20000.00,1
C8535249,100.00,1
C8535519,395.00,1
C8535669,4195.00,1
C8535675,32.31,1
C8535755,200.00,1
C8535888,20.00,1
C8535974,1512.75,1
C8536181,100.86,1
C8536253,200.00,1
C8536354,450.00,1
C8536365,323.00,1
C8537069,145.00,1
C8537213,136.00,1
C8537231,32.00,1
C8537283,1000.00,1
C8537643,754.00,1
C8537646,13344.05,1
C8537732,1634.00,1
C8537820,158.00,1
C8537876,539.00,1
C8537880,200.00,1
C8538219,220.00,1
C8538448,361.00,1
C8538533,1142.43,1
C8538776,3604.17,1
C8538779,151.00,1
C8538788,970.00,1
C8539021,345.00,1
C8539053,242.99,1
C8539137,25.00,1
C8539261,8993.22,1
C8539278,1232.74,1
C8539289,103.41,1
C8539530,250.00,1
C8539780,1000.00,1
C8540285,1.00,1
C8540373,101.00,1
C8540628,2500.00,1
C8541583,428.40,1
C8541974,59097.00,1
C8542166,250.00,1
C8542220,93.00,1
C8542438,20.00,1
C8542459,1290.00,1
C8542486,700.00,1
C8542631,3000.00,1
C8542654,2300.00,1
C8542755,450.00,1
C8542926,1160.00,1
C8542963,668.20,1
C8545886,707.65,1
C8549278,115.00,1
C8549537,100.00,1
C8550661,30.00,1
C8551158,1.00,1
C8552283,156.00,1
C8553672,250.00,1
C8553977,2070.00,1
C8555352,1096.00,1
C8560453,1249.00,1
C8562492,1450.00,1
C8564486,400.00,1
C8566742,90.00,1
C8569243,2930.55,1
C8574346,2040.00,1
C8575682,23500.00,1
C8576871,1939.00,1
C8581775,145.00,1
C8586826,10000.00,1
C8591181,1084.06,1
C8591774,1000.00,1
C8592091,251.00,1
C8595769,4162.00,1
C8610073,500.00,1
C8610284,125.00,1
C8610313,146.00,1
C8610330,5415.00,1
C8610549,200.00,1
C8610568,2000.00,1
C8610686,1236.00,1
C8610877,24.00,1
C8611019,1062.00,1
C8611330,81.00,1
C8611521,50.00,1
C8611584,10.00,1
C8611636,160.00,1
C8612241,490.00,1
C8612471,128.00,1
C8612858,110.00,1
C8612914,200.00,1
C8612920,2813.41,1
C8612952,1000.00,1
C8612974,200.00,1
C8613241,1000.00,1
C8613311,1420.00,1
C8613355,30.00,1
C8613478,638.00,1
C8613764,100.00,1
C8613935,350.00,1
C8614191,1000.00,1
C8614237,243.00,1
C8614249,974.00,1
C8614282,354.00,1
C8614617,109.00,1
C8614645,766.00,1
C8614768,60.00,1
C8614847,2531.62,1
C8615279,50.00,1
C8615528,650.00,1
C8615621,275.00,1
C8615682,500.00,1
C8615719,1146.00,1
C8616216,178.00,1
C8616226,894.00,1
C8616289,929.75,1
C8616437,200.00,1
C8616566,100.00,1
C8616625,16770.00,1
C8616628,326.00,1
C8616872,900.00,1
C8617044,10.00,1
C8617529,50.00,1
C8617646,1910.00,1
C8617655,31.00,1
C8617671,800.00,1
C8617674,100.00,1
C8617679,1440.00,1
C8617841,160.00,1
C8617877,1150.00,1
C8617987,192.00,1
C8618187,550.00,1
C8618479,100.00,1
C8618484,100.00,1
C8618548,4500.00,1
C8618585,398.00,1
C8618668,100.00,1
C8618756,100.00,1
C8618860,1360.00,1
C8618911,3850.91,1
C8619025,17169.00,1
C8619040,362.00,1
C8619058,1525.00,1
C8619546,213.00,1
C8619564,113.00,1
C8619687,20.00,1
C8619691,337.57,1
C8619840,324.00,1
C8619853,100.00,1
C8619930,1500.00,1
C8620021,2410.00,1
C8620132,1374.00,1
C8620133,20.00,1
C8620463,169.00,1
C8620473,20.00,1
C8620561,910.80,1
C8620765,250.00,1
C8621089,863.00,1
C8621182,63.91,1
C8621962,5043.13,1
C8621987,29.00,1
C8622012,30.00,1
C8622341,1334.00,1
C8622447,250.00,1
C8622461,42.00,1
C8622675,8990.00,1
C8622690,270.92,1
C8622957,1000.00,1
C8623039,150.00,1
C8623046,2498.00,2
C8623147,3462.00,1
C8623165,200.00,1
C8623235,34.00,1
C8623333,840.00,1
C8623423,100.00,1
C8623680,65.20,1
C8623920,30.00,1
C8623970,60.00,1
C8624162,777.92,1
C8624471,106.00,1
C8624569,5336.00,1
C8624889,318.00,1
C8624963,892.00,1
C8625030,633.00,1
C8625032,1900.00,1
C8625136,94.00,1
C8625159,100.00,1
C8625192,50.00,1
C8625234,209.00,1
C8625318,147.00,1
C8625363,1198.00,1
C8625540,120.00,1
C8625581,600.00,1
C8625590,233.00,1
C8625688,300.00,1
C8625888,599.00,1
C8625979,270.00,1
C8625983,700.00,1
C8626056,2028.00,1
C8626814,50.00,1
C8627113,300.00,1
C8627126,200.00,1
C8627274,50.00,1
C8627319,3944.00,1
C8627418,50.00,1
C8627431,223.00,1
C8627535,195.00,1
C8627748,127.00,1
C8627889,70.00,1
C8628347,1.00,1
C8628391,1190.00,1
C8628613,50.00,1
C8628754,1.00,1
C8628992,60.00,1
C8629391,157.00,1
C8629876,421.99,1
C8629954,1051.00,1
C8630332,292.00,1
C8630755,945.00,1
C8631091,545.50,1
C8631156,200.00,1
C8631670,1254.00,1
C8631724,245.00,1
C8632558,390.00,1
C8632778,2000.00,1
C8632833,1900.00,1
C8632878,20.00,1
C8633149,20.00,1
C8633154,20.00,1
C8633181,11.00,1
C8633336,786.00,1
C8633464,345.00,1
C8634087,10.00,1
C8634170,22.00,1
C8634427,50.00,1
C8634489,1937.00,1
C8634778,130.00,1
C8635011,100.00,1
C8635170,3595.00,1
C8635351,4000.00,1
C8635491,38.00,1
C8635724,300.00,1
C8635741,950.00,1
C8635916,621.00,1
C8635989,450.00,1
C8636512,704.50,1
C8636530,1155.88,1
C8636663,1300.00,1
C8636712,250.00,1
C8636939,128.00,1
C8637237,100.00,1
C8637318,1000.00,1
C8637359,1133.50,1
C8637485,10159.00,1
C8637650,661.00,1
C8637812,700.00,1
C8637951,53.00,1
C8638035,390.00,1
C8638056,700.00,1
C8638190,975.00,1
C8638219,200.00,1
C8638335,2700.00,1
C8638464,1000.00,1
C8638771,1490.00,1
C8638864,1000.00,1
C8639212,2643.86,1
C8639247,500.00,1
C8639280,100.00,1
C8639285,50.00,1
C8639368,37.00,1
C8639372,500.00,1
C8639438,331.00,1
C8639464,99.00,1
C8639714,423.00,1
C8639721,400.00,1
C8639844,1013.00,1
C8639971,374.00,1
C8640047,400.00,1
C8640084,20.00,1
C8640337,14000.00,1
C8640379,349.00,1
C8640515,189.00,1
C8640724,1150.00,1
C8640832,350.00,1
C8640863,500.00,1
C8640881,600.00,1
C8640919,230.00,1
C8641261,11691.00,1
C8641786,2095.00,1
C8642026,25.00,1
C8642132,11.50,1
C8642445,17500.00,1
C8642487,4788.00,1
C8642646,2499.00,1
C8642730,381.00,1
C8643970,301.00,1
C8646491,192.00,1
C8647147,153600.00,1
C8647163,100.00,1
C8649142,1350.00,1
C8649346,250.00,1
C8650970,1211.00,1
C8653683,108.00,1
C8662370,890.00,1
C8662556,1500.00,1
C8664318,200.00,1
C8664435,750.00,1
C8665186,510.00,1
C8666084,1774.00,1
C8668632,1500.00,1
C8670956,677.00,1
C8671222,2000.00,1
C8672221,1019.04,1
C8673214,305.75,1
C8674739,806.00,1
C8675339,1400.00,1
C8675518,2500.00,1
C8677235,369.00,1
C8680919,580.00,1
C8683157,50.00,1
C8683586,617.00,1
C8683676,25000.00,1
C8687472,970.00,1
C8689972,500.00,1
C8690279,200.00,1
C8690384,33.00,1
C8690686,500.00,1
C8693445,425.00,1
C8694238,245.00,1
C8694365,3133.00,1
C8694926,946.50,1
C8695463,510.00,1
C8695849,2838.64,1
C8698752,170.00,1
C8698777,370.00,1
C8710181,2528.85,1
C8710270,3733.00,1
C8710444,3500.00,1
C8710463,40.00,1
C8710516,550.00,1
C8710634,914.00,1
C8710678,2468.38,1
C8710684,6590.00,1
C8710762,609.52,1
C8710784,606.90,1
C8710853,147.00,1
C8711337,10.00,1
C8711441,1.00,1
C8711979,71.00,1
C8712166,4998.36,1
C8712357,264.00,1
C8712525,1860.00,1
C8712677,3462.00,1
C8712945,8542.40,1
C8712976,737.00,1
C8713022,175.00,1
C8713081,1550.00,1
C8713088,500.00,1
C8713312,297.00,1
C8713346,452.87,1
C8713368,660.00,1
C8713515,200.00,1
C8713565,140.00,1
C8713950,50.00,1
C8713967,10.00,1
C8714030,299.00,1
C8714577,786.00,1
C8714849,525.00,1
C8714878,7800.00,1
C8714879,300.00,1
C8714888,110.00,1
C8715030,300.00,1
C8715356,11.00,1
C8715378,599.00,1
C8715667,369.00,1
C8715692,24.00,1
C8715925,50.00,1
C8716049,170.00,1
C8716116,90.00,1
C8716177,147.00,1
C8716215,61489.00,1
C8716269,3000.00,1
C8716512,90.00,1
C8716818,10.00,1
C8717049,124.00,1
C8717363,53.00,1
C8717527,186.00,1
C8717579,1000.00,1
C8717614,1000.00,1
C8717627,300.00,1
C8717648,480.00,1
C8718089,285.00,1
C8718125,500.00,1
C8718155,30.00,1
C8718421,3018.00,1
C8718550,2720.00,1
C8718622,500.00,1
C8718635,15102.31,1
C8718644,5000.00,1
C8718927,737.33,1
C8719175,562.88,1
C8719274,50.00,1
C8719324,100.00,1
C8719351,1206.00,1
C8719458,50.00,1
C8719628,2000.00,1
C8719714,4990.00,1
C8719750,20.00,1
C8720178,138.00,1
C8720213,130.00,1
C8720331,636.00,1
C8720420,80.00,1
C8720481,995.00,1
C8720489,500.00,1
C8720550,720.00,1
C8720586,250.00,1
C8720873,88.00,1
C8721058,1116.50,1
C8721367,500.00,1
C8721567,38.00,1
C8721570,1288.00,1
C8721676,899.00,1
C8722837,50.00,1
C8722971,1400.00,1
C8722978,1990.00,1
C8723766,458.00,1
C8723880,1950.00,1
C8723955,351.44,1
C8723965,1499.00,1
C8724373,2100.00,1
C8724628,1633.62,1
C8724667,100.00,1
C8724812,10000.00,1
C8724818,8771.20,1
C8724879,203.00,1
C8725282,50.00,1
C8725512,70.00,1
C8725758,414.00,1
C8725864,600.00,1
C8726041,9.00,1
C8726212,1300.00,1
